pair,dataset,rate,group,baseline_n,baseline_img_mean,baseline_img_std,baseline_img_min,baseline_img_median,baseline_img_max,baseline_attr_mean,baseline_attr_std,baseline_attr_min,baseline_attr_median,baseline_attr_max,baseline_rel_mean,baseline_rel_std,baseline_rel_min,baseline_rel_median,baseline_rel_max,baseline_graph_mean,baseline_graph_std,baseline_graph_min,baseline_graph_median,baseline_graph_max,baseline_entropy_mean,baseline_entropy_std,baseline_entropy_median,cdmr_n,cdmr_img_mean,cdmr_img_std,cdmr_img_min,cdmr_img_median,cdmr_img_max,cdmr_attr_mean,cdmr_attr_std,cdmr_attr_min,cdmr_attr_median,cdmr_attr_max,cdmr_rel_mean,cdmr_rel_std,cdmr_rel_min,cdmr_rel_median,cdmr_rel_max,cdmr_graph_mean,cdmr_graph_std,cdmr_graph_min,cdmr_graph_median,cdmr_graph_max,cdmr_entropy_mean,cdmr_entropy_std,cdmr_entropy_median,delta_n,delta_img_mean,delta_img_std,delta_img_min,delta_img_median,delta_img_max,delta_attr_mean,delta_attr_std,delta_attr_min,delta_attr_median,delta_attr_max,delta_rel_mean,delta_rel_std,delta_rel_min,delta_rel_median,delta_rel_max,delta_graph_mean,delta_graph_std,delta_graph_min,delta_graph_median,delta_graph_max,delta_entropy_mean,delta_entropy_std,delta_entropy_median
FBDB15K_r02,FBDB15K,0.2,mid_degree,3295,0.2753977554928008,0.01737930035829811,0.09625519812107086,0.2751537561416626,0.32676583528518677,0.2659606994713384,0.018636674832596442,0.09625518321990967,0.27129635214805603,0.3045600950717926,0.18332600760894047,0.04116242985819206,0.14608117938041687,0.1737821400165558,0.7112343311309814,0.27531553677570114,0.017104012216811515,0.09625519812107086,0.2754693031311035,0.3196474611759186,1.3679897811376125,0.018779309948200002,1.3689197113228833,3295,0.20348197760142397,0.026889499147527272,0.07357317209243774,0.20143191516399384,0.30731531977653503,0.2799814456579175,0.04319565187114284,0.09625519812107086,0.2788706421852112,0.34823593497276306,0.14951063292567393,0.048434014335432755,0.10324186086654663,0.13432227075099945,0.7112343311309814,0.36702594416320594,0.0518588931264992,0.09625519812107086,0.3508460223674774,0.48288190364837646,1.3173181507754783,0.03244016103881117,1.320724809340148,3295,-0.07191577789137685,0.028846815404587545,-0.125442773103714,-0.07148037850856781,0.000400543212890625,0.014020746186579124,0.03165583314678221,-0.03545086085796356,0.006281554698944092,0.04984138906002045,-0.03381537468326652,0.019085476785083832,-0.09585440158843994,-0.04371235519647598,0.0014112889766693115,0.09171040738750481,0.04289019725916454,-2.9802322387695312e-08,0.0736629068851471,0.1636994481086731,0.2761345876104572,0.09377544494373974,0.32114064092177524
FBDB15K_r02,FBDB15K,0.2,high_degree,3464,0.2833187413287906,0.02547761442915854,0.09625513106584549,0.28182241320610046,0.3768009841442108,0.2612230629029987,0.027072984369070754,0.09625513106584549,0.2696012705564499,0.31979846954345703,0.17195857414764978,0.05758571122463161,0.1425584852695465,0.1544182077050209,0.7112345695495605,0.2834996211194104,0.02506661969612637,0.09625513106584549,0.2816801369190216,0.38705119490623474,1.357309644094478,0.030618134585519097,1.357303296937832,3464,0.2059106910192595,0.03328615175011759,0.06432387977838516,0.20134717226028442,0.3607940673828125,0.27597999470372947,0.046584038101576936,0.08550676703453064,0.2661643475294113,0.3658086359500885,0.13887976358190832,0.06522286320404096,0.100504569709301,0.11510617658495903,0.7111355662345886,0.37922954958740956,0.07030175917407809,0.09628831595182419,0.35393834114074707,0.5193641781806946,1.2987042261244963,0.045662983007921494,1.3043253307635556,3464,-0.07740805030953113,0.03815270993245994,-0.1301625370979309,-0.0744895413517952,0.0004214048385620117,0.014756931800730785,0.026186976734789494,-0.04110381007194519,0.003925755620002747,0.049095943570137024,-0.033078810565741454,0.01843516488073229,-0.09727495908737183,-0.04201944172382355,0.0013083219528198242,0.09572992846799916,0.05410941754794863,-2.9802322387695312e-08,0.07330796122550964,0.16560786962509155,0.2653135953105151,0.11097807014816227,0.31486068768438824
FBDB15K_r05,FBDB15K,0.5,all,6423,0.2896391140262546,0.025804734282466102,0.09625513106584549,0.281231164932251,0.40674129128456116,0.24572450177178248,0.03941905877935042,0.09625513106584549,0.2521574795246124,0.31755053997039795,0.16934018360200598,0.03510889787359716,0.13724355399608612,0.16064080595970154,0.7112345695495605,0.29529619987264666,0.02859407847897748,0.09625513106584549,0.28604450821876526,0.4382449686527252,1.3560201602196449,0.023147870628373965,1.360496817383218,6423,0.21627623906262508,0.04479457075702312,0.08143363893032074,0.20126521587371826,0.40674129128456116,0.2508341738173807,0.06046563257220169,0.09266597032546997,0.2238871306180954,0.36217132210731506,0.14352011959115313,0.0434482093165926,0.0912325456738472,0.1349930763244629,0.7112345695495605,0.3893694683686699,0.061824881307402525,0.09625513106584549,0.36517104506492615,0.5901462435722351,1.3022353406144114,0.041738712596940446,1.309359074468031,6423,-0.07336287496362949,0.03741745485887819,-0.13645943999290466,-0.07312220335006714,0.0007012784481048584,0.0051096720455982,0.030843901160766296,-0.039842233061790466,1.4901161193847656e-08,0.04843413829803467,-0.025820064010852857,0.020157077266591026,-0.09405690431594849,-0.040092840790748596,0.003766179084777832,0.09407326849602324,0.05265326753494913,-5.960464477539063e-08,0.0753682553768158,0.17423370480537415,0.2505194073242584,0.11083920345392656,0.3023315748566437
FBDB15K_r05,FBDB15K,0.5,baseline_correct,4569,0.2871746461089186,0.02446345810761909,0.09625513106584549,0.2783960700035095,0.40674129128456116,0.252551138076526,0.03832257701103891,0.09625513106584549,0.259066104888916,0.31755053997039795,0.16844925201873232,0.030252278060612058,0.13893721997737885,0.15963539481163025,0.7112345695495605,0.29182496332129493,0.026618822688536613,0.09625513106584549,0.28120923042297363,0.41148611903190613,1.3576930732010324,0.01892925656525338,1.3606529333347934,4569,0.2088017309079235,0.03647111943055174,0.09625513106584549,0.20046767592430115,0.40674129128456116,0.2629626060023327,0.06159741698568424,0.09625513106584549,0.23354405164718628,0.36217132210731506,0.1386883209899156,0.03897635355538504,0.09789863228797913,0.12215778231620789,0.7112345695495605,0.3895473426917654,0.06074505896383871,0.09625513106584549,0.35638272762298584,0.5405585765838623,1.3000140241889984,0.040138863744639264,1.3076145145481648,4569,-0.07837291520099511,0.03252022163363432,-0.13645943999290466,-0.07336091995239258,0.0006956309080123901,0.010411467925806644,0.03173216190022431,-0.038367852568626404,0.0017822086811065674,0.04843413829803467,-0.02976093102881673,0.019457113883130504,-0.08858534693717957,-0.041451551020145416,0.003766179084777832,0.09772237937047044,0.047542709618110385,-5.960464477539063e-08,0.0741044282913208,0.17423370480537415,0.2738337883944186,0.09128781581733927,0.3113130650163263
FBDB15K_r05,FBDB15K,0.5,cdmr_correct,4706,0.2875985994672223,0.024759405871633257,0.09625513106584549,0.27872391045093536,0.40674129128456116,0.2519678359750707,0.03862772956423315,0.09625513106584549,0.25848495960235596,0.31755053997039795,0.16819161548735587,0.030988574774743285,0.13893721997737885,0.15928994864225388,0.7112345695495605,0.29224194863180225,0.02694323017414841,0.09625513106584549,0.2813820391893387,0.41148611903190613,1.3572806388628191,0.019186942027843303,1.3605039940425419,4706,0.20864070454336103,0.036074259450505686,0.09625513106584549,0.2004944086074829,0.40674129128456116,0.2623613761461673,0.06176567187415838,0.09625513106584549,0.23265999555587769,0.36217132210731506,0.13813825258316256,0.03956199552264914,0.09524732828140259,0.12164841219782829,0.7112345695495605,0.3908596675284128,0.06170281317452752,0.09625513106584549,0.35709957778453827,0.5557376146316528,1.298878799054416,0.040872493902438016,1.3072464278842761,4706,-0.07895789492386127,0.03266855447286045,-0.13645943999290466,-0.07337864488363266,0.0006956309080123901,0.010393540171096541,0.031566801577927905,-0.039707571268081665,0.0017535090446472168,0.04843413829803467,-0.030053362904193297,0.01929076027389447,-0.08858534693717957,-0.04155076667666435,0.003766179084777832,0.0986177188966105,0.047809479625429155,-5.960464477539063e-08,0.07420128583908081,0.1741849184036255,0.27463295272655813,0.09038095481203472,0.3113321085093186
FBDB15K_r05,FBDB15K,0.5,both_correct,4406,0.28702261603445395,0.02452246340953942,0.09625513106584549,0.2782285064458847,0.40674129128456116,0.2529854648545743,0.03846407125736152,0.09625513106584549,0.2597801089286804,0.31755053997039795,0.16835878972053744,0.030489417743302532,0.13893721997737885,0.1593833491206169,0.7112345695495605,0.2916331289524633,0.026692372392788297,0.09625513106584549,0.2809890955686569,0.41148611903190613,1.3576390868519894,0.018978542545273085,1.360599424520254,4406,0.20877554713563654,0.03629585105222946,0.09625513106584549,0.2005186676979065,0.40674129128456116,0.26425399026050117,0.0618247315677701,0.09625513106584549,0.235373854637146,0.36217132210731506,0.13815365076112412,0.03900669592965267,0.09789863228797913,0.12167639285326004,0.7112345695495605,0.38881681253943345,0.060911373038204555,0.09625513106584549,0.35531099140644073,0.5405585765838623,1.2999053939938454,0.04015555766716202,1.3074529046296233,4406,-0.07824706889881744,0.032464795442255445,-0.13645943999290466,-0.07332698255777359,0.0006956309080123901,0.011268525405926863,0.031615147227091474,-0.038367852568626404,0.002082347869873047,0.04843413829803467,-0.030205138959413326,0.01934149820627107,-0.08858534693717957,-0.04156740754842758,0.003766179084777832,0.09718368358697017,0.047498503485154775,-5.960464477539063e-08,0.07393689453601837,0.1741849184036255,0.2747421289138379,0.09125194552967697,0.3125923122973475
FBDB15K_r05,FBDB15K,0.5,both_wrong,1554,0.2956458870489318,0.02817941186050316,0.09625513106584549,0.2923569232225418,0.4016445279121399,0.2273331062156261,0.03656246468754859,0.09625513106584549,0.23651624470949173,0.3090963661670685,0.17265537440623402,0.046010020018103025,0.13724355399608612,0.1655590832233429,0.7112345695495605,0.30436563080457185,0.03177950848270255,0.09625513106584549,0.2993963807821274,0.4382449686527252,1.3518744966645435,0.032322560868561084,1.3599542741062827,1554,0.24010880313995875,0.058545873916245675,0.08143363893032074,0.2195129245519638,0.4016445279121399,0.21831544179426196,0.04310667798099761,0.09266597032546997,0.20813945680856705,0.35364416241645813,0.15880898206448002,0.051005742145440486,0.0912325456738472,0.15111622959375381,0.7112345695495605,0.3827667742814183,0.062367305177846416,0.09625513106584549,0.39659976959228516,0.5901462435722351,1.3123250024669437,0.04291071516052349,1.3176618629787797,1554,-0.05553708390897305,0.04488848387970577,-0.13520056009292603,-0.07057859003543854,0.0007012784481048584,-0.009017664421364147,0.022992231813003056,-0.039842233061790466,-0.0008472129702568054,0.04651212692260742,-0.013846392341753997,0.017641060329935395,-0.09405690431594849,-0.0015664026141166687,0.0016890168190002441,0.07840114347684644,0.06299147729990177,-5.960464477539063e-08,0.12084116041660309,0.17418545484542847,0.17762594500180234,0.1346802661331795,0.258591520374996
FBDB15K_r05,FBDB15K,0.5,rescued,300,0.2960578761498133,0.026610000797252953,0.1495210826396942,0.29249773919582367,0.35768651962280273,0.23702225983142852,0.03793177641678479,0.15207844972610474,0.24416612833738327,0.3032403588294983,0.16573638324936232,0.037477265366546,0.1407366544008255,0.1575615033507347,0.5508802533149719,0.301183480322361,0.028950831343152617,0.14752019941806793,0.295058012008667,0.3927088677883148,1.352016232728534,0.021338945993855458,1.3581666490936164,300,0.20666031633814175,0.032582800528678534,0.1001167744398117,0.19993964582681656,0.3533836901187897,0.23456518352031708,0.05368949009723664,0.13510699570178986,0.21437053382396698,0.3465634882450104,0.13791210467616716,0.04696662463385702,0.09524732828140259,0.12046704441308975,0.550579309463501,0.42086239779988927,0.06535290735288045,0.2141968458890915,0.41697055101394653,0.5557376146316528,1.2838015413773296,0.047759144389490464,1.30459045064099,300,-0.08939755981167158,0.03384880028225626,-0.13593323528766632,-0.08933250606060028,0.0006559491157531738,-0.0024570763111114503,0.027842755477525852,-0.039707571268081665,-7.450580596923828e-09,0.04685905575752258,-0.027824278573195138,0.018385827444254325,-0.061964958906173706,-0.04052295535802841,0.0019192546606063843,0.11967891747752825,0.04740528084615906,-5.960464477539063e-08,0.12477584183216095,0.17393162846565247,0.27302951845604173,0.07643645657142246,0.3029619128991152
FBDB15K_r05,FBDB15K,0.5,harmed,163,0.29128412161868045,0.022423603209098357,0.24044398963451385,0.28589850664138794,0.3614121973514557,0.24081099216192048,0.03212483593383534,0.1780184656381607,0.24981693923473358,0.2951224148273468,0.17089450898711667,0.022795675013516016,0.1404753178358078,0.16641594469547272,0.25754645466804504,0.2970103757695918,0.023972705123147083,0.24587585031986237,0.29052790999412537,0.3739162087440491,1.3591523606481661,0.017481602338975166,1.3634027195582759,163,0.20950949594287052,0.04091901182981555,0.170638307929039,0.1969107985496521,0.3614121675491333,0.22805561801772908,0.04209872171787666,0.1780184656381607,0.2193915694952011,0.33710169792175293,0.153140818094549,0.03519366999676343,0.09972552210092545,0.15074817836284637,0.2557547390460968,0.4092940657051063,0.052332467138968324,0.3029417395591736,0.41012048721313477,0.5229560136795044,1.302950371672705,0.039572143911651904,1.3135200225373953,163,-0.0817746256758099,0.03380719034391149,-0.13352639973163605,-0.09075511991977692,0.0005975961685180664,-0.012755374144191391,0.02550958324807633,-0.03604230284690857,-0.029172822833061218,0.047660231590270996,-0.017753690892567665,0.01871694428144138,-0.06180986762046814,-0.0029661059379577637,5.27501106262207e-05,0.11228368993551453,0.04641120721192745,-2.9802322387695312e-08,0.12397202849388123,0.17423370480537415,0.24928073116397806,0.08879921375302254,0.26064748663313864
FBDB15K_r05,FBDB15K,0.5,type_consistent,6103,0.289137174396872,0.025855004799043565,0.09625513106584549,0.2805132567882538,0.40674129128456116,0.2470285060519315,0.03898034734603742,0.09625513106584549,0.25279033184051514,0.31755053997039795,0.16915132419097703,0.03484843810439455,0.13724355399608612,0.16053403913974762,0.7112345695495605,0.2946829946594767,0.028486569421644247,0.09625513106584549,0.28471678495407104,0.4382449686527252,1.356260727060071,0.023072214006402955,1.3607215194888596,6103,0.2138296249651448,0.0426590802196172,0.08143363893032074,0.2009042501449585,0.40674129128456116,0.25206357130315993,0.06047391313260431,0.09266597032546997,0.22484174370765686,0.36217132210731506,0.14265454467126587,0.042960613627952844,0.09501727670431137,0.133214071393013,0.7112345695495605,0.39145225978558834,0.06147524426033423,0.09625513106584549,0.3756204843521118,0.5579661726951599,1.3010182141348179,0.04147939840837849,1.3090439463699253,6103,-0.07530754943172717,0.03601991987401373,-0.13645943999290466,-0.07317943871021271,0.000696331262588501,0.005035065251228439,0.03122583417320692,-0.039842233061790466,1.4901161193847656e-08,0.04843413829803467,-0.026496779519711168,0.01998031376353858,-0.09405690431594849,-0.04045648127794266,0.003766179084777832,0.0967692651261116,0.05114863626912691,-5.960464477539063e-08,0.11465957760810852,0.17423370480537415,0.256889141690947,0.10446430642684126,0.3029379398364476
FBDB15K_r05,FBDB15K,0.5,type_mismatch,320,0.29921204389538614,0.02280152104539815,0.12103024870157242,0.29820793867111206,0.376236230134964,0.22085469514131545,0.039482860837733946,0.11402493715286255,0.20015692710876465,0.29332128167152405,0.1729420866817236,0.039578918004451284,0.13785754144191742,0.16329173743724823,0.6437368988990784,0.3069911730475724,0.028119666225638364,0.1212078183889389,0.3034761846065521,0.42901915311813354,1.3514320995098845,0.02409069257436906,1.3566048458831075,320,0.26293775730300695,0.05724411859933802,0.12103024870157242,0.28989748656749725,0.376236230134964,0.22738725864328443,0.05530289175567815,0.11402493715286255,0.1983315646648407,0.3356333076953888,0.16002825626637787,0.049035562469711365,0.0912325456738472,0.15892360359430313,0.6437368988990784,0.3496467308141291,0.05462490265036999,0.1212078183889389,0.3379707783460617,0.5901462435722351,1.325448224692403,0.03983206326827636,1.3282575379037511,320,-0.03627428659237921,0.04370067095510724,-0.13147425651550293,0.0,0.0007012784481048584,0.00653256350196898,0.022295479790174474,-0.03295572102069855,0.0,0.04363948106765747,-0.012913830415345728,0.019139349034840242,-0.05804705619812012,-1.4901161193847656e-08,0.0004920214414596558,0.04265555776655674,0.054485571801291495,-5.960464477539063e-08,2.9802322387695312e-08,0.17403843998908997,0.12903662969956906,0.15142760079650092,1.3014435624627972e-06
FBDB15K_r05,FBDB15K,0.5,low_degree,2204,0.2845303131548008,0.01867306851205758,0.13058912754058838,0.2798941731452942,0.3505789339542389,0.24390193191906284,0.03199642364328984,0.15207844972610474,0.2500966042280197,0.3001713454723358,0.17980424528383732,0.023526226232991353,0.14045041799545288,0.17548149079084396,0.5546762347221375,0.29176350883774443,0.021207691189584755,0.1310560554265976,0.2865094095468521,0.39857056736946106,1.3648323405880018,0.014224436336107295,1.367049757383318,2204,0.2192205513900183,0.04996422393597197,0.1001167744398117,0.19902827590703964,0.3505789637565613,0.23348376901985946,0.0467195752446705,0.13510699570178986,0.220706507563591,0.34430086612701416,0.16650849594624745,0.03271647858446529,0.1043945923447609,0.17066892236471176,0.5537284016609192,0.3807871847290093,0.04446533323284023,0.13594262301921844,0.3984108865261078,0.533579409122467,1.3231454154027942,0.021423577574331023,1.321269253329746,2204,-0.06530976176478252,0.03618331223891267,-0.12941662967205048,-0.07223713397979736,0.0007012784481048584,-0.010418162899203396,0.027803938100155967,-0.03705121576786041,-0.029188670217990875,0.04687589406967163,-0.013295749337589893,0.017705329379851992,-0.08164772391319275,-0.0018210187554359436,0.0019192546606063843,0.08902367589126481,0.05103950794127197,-5.960464477539063e-08,0.12192201614379883,0.17288866639137268,0.2159103875575665,0.11604442327399078,0.25907727829131616
FBDB15K_r05,FBDB15K,0.5,mid_degree,2060,0.28842824977433795,0.024394133234440642,0.098761647939682,0.2798786908388138,0.3607161045074463,0.253211444070183,0.03836811897478907,0.09837368875741959,0.26044970750808716,0.3087032735347748,0.16619564078531218,0.03133433372883447,0.13943029940128326,0.15860862284898758,0.7040000557899475,0.29216466455277307,0.02681479492461118,0.09886454790830612,0.2813846617937088,0.4185629189014435,1.356507495519661,0.020270793054671422,1.3602178834141232,2060,0.21306182040823896,0.03815858386640937,0.09606979042291641,0.20190412551164627,0.3607161343097687,0.26589977028372797,0.06237108159171267,0.09837368875741959,0.2595496326684952,0.3532407581806183,0.1340565617982913,0.0366621096844378,0.0912325456738472,0.12124569714069366,0.7040000557899475,0.3869818488588032,0.05946232223449995,0.09886454045772552,0.35313649475574493,0.5901462435722351,1.2994726412864277,0.038145638727360036,1.3069713462528325,2060,-0.07536642936609902,0.03195446750324954,-0.1348298043012619,-0.07267393916845322,0.0006956309080123901,0.012688326213545013,0.03161638604188018,-0.03532429039478302,0.0031355321407318115,0.04843413829803467,-0.03213907898702089,0.017965023433697845,-0.09405690431594849,-0.04213576763868332,0.0016890168190002441,0.09481718430603013,0.047209810613756044,-5.960464477539063e-08,0.07361859083175659,0.17412957549095154,0.27447151306262163,0.09388529775868938,0.3151441084571047
FBDB15K_r05,FBDB15K,0.5,high_degree,2159,0.29600973814836307,0.031442526557548006,0.09625513106584549,0.2887212932109833,0.40674129128456116,0.24044142758034623,0.045697014804307025,0.09625513106584549,0.24618005752563477,0.31755053997039795,0.16165837084407772,0.04455347368059727,0.13724355399608612,0.14912740886211395,0.7112345695495605,0.3018904628647097,0.03495182249272265,0.09625513106584549,0.2923634946346283,0.4382449686527252,1.3465593189737475,0.028748003738998933,1.3546518172106514,2159,0.21633758137779913,0.0448664150393213,0.08143363893032074,0.20153814554214478,0.40674129128456116,0.2541714426701187,0.06634634072832248,0.09266597032546997,0.22190169990062714,0.36217132210731506,0.1290822073941487,0.04906612909272608,0.09761089831590652,0.11244740337133408,0.7112345695495605,0.4004087686614617,0.07600550534602084,0.09625513106584549,0.35555633902549744,0.5405585765838623,1.2835254544551014,0.05022148141392283,1.3009709178508726,2159,-0.07967215677056394,0.041767828964345506,-0.13645943999290466,-0.07390156388282776,0.0006852149963378906,0.013730015089772486,0.02668446333842171,-0.039842233061790466,0.001622721552848816,0.04816281795501709,-0.032576163449929016,0.018355756237452874,-0.08858534693717957,-0.04157724976539612,0.003766179084777832,0.098518305796752,0.05844268240437435,-4.470348358154297e-08,0.07359856367111206,0.17423370480537415,0.2629959898832027,0.11164966521181605,0.31171731739849146
FBDB15K_r08,FBDB15K,0.8,all,2570,0.28806375771297094,0.025987358538694282,0.09625513106584549,0.2837376147508621,0.4241185784339905,0.2412083400043764,0.038344720891857864,0.09625513106584549,0.23765187710523605,0.31480318307876587,0.17568403124693302,0.04686872369884051,0.13886862993240356,0.1598319187760353,0.7112345695495605,0.29504387071972227,0.02952151792085635,0.09625513106584549,0.28988949954509735,0.42740488052368164,1.3566211686153702,0.028850208657283178,1.358695713250134,2570,0.2127479823878767,0.04180764215753264,0.06374350935220718,0.19796182215213776,0.42411860823631287,0.2451066682687761,0.06185190704722286,0.08498770743608475,0.2130294069647789,0.35632461309432983,0.1479522036584203,0.05273983245693089,0.09697821736335754,0.1356881782412529,0.7112345695495605,0.3941931452645634,0.06855895656798262,0.09625513106584549,0.36919131875038147,0.561484158039093,1.2987222734260486,0.046850958990717916,1.3021250227952137,2570,-0.07531577532509422,0.038369465467518,-0.13645489513874054,-0.07676936686038971,5.960464477539063e-08,0.003898328264399725,0.030039624088375384,-0.04049420356750488,-1.4901161193847656e-08,0.04877258837223053,-0.02773182758851274,0.021103023489414622,-0.08762377500534058,-0.040773168206214905,2.9802322387695312e-08,0.09914927454484113,0.055265240050370736,-5.960464477539063e-08,0.08123605698347092,0.18207043409347534,0.25385902286116024,0.11306506540552054,0.304147229821223
FBDB15K_r08,FBDB15K,0.8,baseline_correct,2078,0.2863984318545108,0.024723059309549846,0.09625513106584549,0.2806752473115921,0.3694606423377991,0.2458379352689363,0.038675167410610056,0.09625513106584549,0.24466202408075333,0.31480318307876587,0.17513313637087274,0.042648955659403805,0.14019621908664703,0.1591159924864769,0.7112345695495605,0.29263049633716365,0.027974017454613444,0.09625513106584549,0.2847070097923279,0.4141409993171692,1.3580508607058532,0.024302422843589033,1.358929586656358,2078,0.2068748625212271,0.03591923569386311,0.06374350935220718,0.19722560048103333,0.3680739998817444,0.2528932950494379,0.06326998659673247,0.08498770743608475,0.21821462363004684,0.3561563193798065,0.14472027247031224,0.04915740053834468,0.09752219915390015,0.1287793219089508,0.7082078456878662,0.3955115691056839,0.06612093964687414,0.1229950338602066,0.36573611199855804,0.5567602515220642,1.2971784350163877,0.0448164670024517,1.3015894728815027,2078,-0.0795235693332837,0.03478666385917931,-0.13645489513874054,-0.07691504806280136,5.960464477539063e-08,0.007055359780501585,0.0306962991098546,-0.04049420356750488,0.0,0.04877258837223053,-0.030412863900560503,0.020676591910561145,-0.08762377500534058,-0.04145102947950363,2.9802322387695312e-08,0.10288107276852022,0.051292593408265495,-5.960464477539063e-08,0.08098078519105911,0.18207043409347534,0.2708734432391031,0.0993191470562477,0.30839166911020155
FBDB15K_r08,FBDB15K,0.8,cdmr_correct,2119,0.28639362155758247,0.02511854327026918,0.09625513106584549,0.28078746795654297,0.3694606423377991,0.24545099838351572,0.03874994948617686,0.09625513106584549,0.2443067729473114,0.31480318307876587,0.17547490441782287,0.04418240314751135,0.14019621908664703,0.15915533900260925,0.7112345695495605,0.29268047525430974,0.028346182726081984,0.09625513106584549,0.2847272455692291,0.4141409993171692,1.3578275564445283,0.025923983664318043,1.3589205274202358,2119,0.20655092209886977,0.035465946857263744,0.06374350935220718,0.19717282056808472,0.3680739998817444,0.2521614493303785,0.06325371777632902,0.08498770743608475,0.2178095132112503,0.35632461309432983,0.144948948172957,0.05017102462972042,0.09752219915390015,0.12936705350875854,0.7082078456878662,0.3963386795820634,0.06647414141394968,0.1229950338602066,0.3682377338409424,0.5567602515220642,1.2966664136032893,0.045223367705801924,1.301372333707414,2119,-0.07984269945871272,0.03458196228789986,-0.13645489513874054,-0.07693091034889221,5.960464477539063e-08,0.0067104509468627685,0.03078078569585879,-0.04049420356750488,0.0,0.04877258837223053,-0.030525956244865867,0.020622420266548362,-0.08762377500534058,-0.041425518691539764,2.9802322387695312e-08,0.10365820432775366,0.05107404013102271,-5.960464477539063e-08,0.08136381208896637,0.18207043409347534,0.2716786580147152,0.09789339732989667,0.3083565589341873
FBDB15K_r08,FBDB15K,0.8,both_correct,2024,0.2861540409011155,0.02486352876075045,0.09625513106584549,0.28034400939941406,0.3694606423377991,0.24608603123531275,0.03874543291793405,0.09625513106584549,0.24499808996915817,0.31480318307876587,0.17539033880494093,0.04311185547920836,0.14019621908664703,0.15905578434467316,0.7112345695495605,0.29236958882672043,0.028097157306874655,0.09625513106584549,0.2842712998390198,0.4141409993171692,1.3580980116557726,0.024546384035461506,1.358929586656358,2024,0.20659593861594266,0.03556569851348777,0.06374350935220718,0.19721343368291855,0.3680739998817444,0.2534518410182989,0.06337002809924625,0.08498770743608475,0.21902114152908325,0.3561563193798065,0.14474849811140375,0.049598890550443496,0.09752219915390015,0.1279107853770256,0.7082078456878662,0.3952037213303944,0.06610772226544477,0.1229950338602066,0.36494235694408417,0.5567602515220642,1.2971975217809901,0.04491010386255167,1.3015720431271443,2024,-0.07955810228517286,0.034601244929162576,-0.13645489513874054,-0.07688599824905396,5.960464477539063e-08,0.0073658097829861135,0.030712102163601786,-0.04049420356750488,0.0,0.04877258837223053,-0.03064184069353719,0.02063248275325152,-0.08762377500534058,-0.04149651899933815,2.9802322387695312e-08,0.10283413250367396,0.051079879291590274,-5.960464477539063e-08,0.08088851720094681,0.18207043409347534,0.27169390567562757,0.09868114511052992,0.3084835919481496
FBDB15K_r08,FBDB15K,0.8,both_wrong,397,0.2959587169571848,0.029722518614793556,0.09625513106584549,0.2987077832221985,0.4241185784339905,0.21919815105289897,0.027503194801268633,0.09625513106584549,0.2127862274646759,0.3046901226043701,0.17818646399440333,0.06122358282838139,0.13886862993240356,0.16353486478328705,0.7112345695495605,0.30665666771400485,0.03351350176490183,0.09625513106584549,0.3069218099117279,0.42740488052368164,1.350227955365407,0.041632422072751404,1.356545672543077,397,0.2452018293423076,0.05523674025145008,0.06454914063215256,0.230848029255867,0.42411860823631287,0.2092400136725128,0.0376254262956694,0.08596773445606232,0.2054002732038498,0.34555694460868835,0.16456568314311487,0.06432689195321706,0.09697821736335754,0.15032097697257996,0.7112345695495605,0.38099247523083796,0.07769156783393369,0.09625513106584549,0.367063045501709,0.561484158039093,1.310002791940164,0.05396906905552302,1.3099051393657088,397,-0.05075688761487716,0.04694265065734603,-0.1333428919315338,-0.07449282705783844,2.9802322387695312e-08,-0.00995813738038618,0.020885781032117412,-0.03921729326248169,-0.0020457059144973755,0.042364299297332764,-0.013620780851288466,0.01761429993498124,-0.08523362874984741,-0.0036201775074005127,2.9802322387695312e-08,0.0743358075168331,0.06820406968418397,-5.960464477539063e-08,0.07975426316261292,0.1811636984348297,0.160614766893235,0.13905776654954952,0.26776829397149565
FBDB15K_r08,FBDB15K,0.8,rescued,95,0.2914979504911523,0.029584190035113027,0.09824496507644653,0.29272645711898804,0.33543938398361206,0.2319214563620718,0.036295667746897756,0.09826308488845825,0.23195786774158478,0.3145918548107147,0.17727659705438112,0.06276718817616053,0.1427711546421051,0.1635114699602127,0.7052523493766785,0.29930399240631805,0.03251213642205425,0.09823960810899734,0.30022141337394714,0.35322245955467224,1.3520654369965455,0.04602829557866952,1.3580576524556276,95,0.2055918333561797,0.0332552462214021,0.08683996647596359,0.1957276314496994,0.32848915457725525,0.2246693148424751,0.053814155193781084,0.13647539913654327,0.20359653234481812,0.35632461309432983,0.14921958948436537,0.060944067681643004,0.1002320796251297,0.14007942378520966,0.6233423352241516,0.420519263807096,0.06958223855473435,0.1533423364162445,0.43192511796951294,0.5342836380004883,1.2853510141120652,0.05012654992321324,1.2967797386723565,95,-0.08590611713497262,0.033600587557603555,-0.13392212986946106,-0.07912223041057587,0.0,-0.007252141519596702,0.028867561186116254,-0.035531044006347656,-0.004802733659744263,0.046986937522888184,-0.028057007570015755,0.020249889115945646,-0.08191001415252686,-0.02534809708595276,2.9802322387695312e-08,0.12121527140077791,0.04767735566839737,-2.9802322387695312e-08,0.13327082991600037,0.1810905933380127,0.271353802586435,0.07927081463076578,0.27332705499980325
